Country,Province,City,Job_Title,Low_Salary_Yearly,Median_Salary_Yearly,Max_Salary_Yearly,Currency,Year,Cost_of_Living_Yearly
Canada,ON,Windsor--Sarnia,"Producers, directors, choreographers and related occupations",0,0,0,CAD,NA,32000
Canada,ON,Windsor--Sarnia,"Conductors, composers and arrangers",0,0,0,CAD,NA,32000
Canada,ON,Windsor--Sarnia,Musicians and singers,0,0,0,CAD,NA,32000
Canada,ON,Windsor--Sarnia,Dancers,0,0,0,CAD,NA,32000
Canada,ON,Windsor--Sarnia,Actors and comedians,0,0,0,CAD,NA,32000
Canada,ON,Windsor--Sarnia,"Painters, sculptors and other visual artists",0,0,0,CAD,NA,32000
Canada,ON,Windsor--Sarnia,Library and public archive technicians,0,0,0,CAD,NA,32000
Canada,ON,Windsor--Sarnia,Technical occupations related to museums and art galleries,0,0,0,CAD,NA,32000
Canada,ON,Windsor--Sarnia,Photographers,0,0,0,CAD,NA,32000
Canada,ON,Windsor--Sarnia,Film and video camera operators,0,0,0,CAD,NA,32000
Canada,ON,Windsor--Sarnia,Graphic arts technicians,0,0,0,CAD,NA,32000
Canada,ON,Windsor--Sarnia,Broadcast technicians,0,0,0,CAD,NA,32000
Canada,ON,Windsor--Sarnia,Audio and video recording technicians,0,0,0,CAD,NA,32000
Canada,ON,Windsor--Sarnia,"Other technical and co-ordinating occupations in motion pictures, broadcasting and the performing arts",0,0,0,CAD,NA,32000
Canada,ON,Windsor--Sarnia,"Support occupations in motion pictures, broadcasting, photography and the performing arts",0,0,0,CAD,NA,32000
Canada,ON,Windsor--Sarnia,Announcers and other broadcasters,0,0,0,CAD,NA,32000
Canada,ON,Windsor--Sarnia,"Other performers, n.e.c.",0,0,0,CAD,NA,32000
Canada,ON,Windsor--Sarnia,Graphic designers and illustrators,0,0,0,CAD,NA,32000
Canada,ON,Windsor--Sarnia,Interior designers and interior decorators,0,0,0,CAD,NA,32000
Canada,ON,Windsor--Sarnia,"Theatre, fashion, exhibit and other creative designers",0,0,0,CAD,NA,32000
Canada,ON,Windsor--Sarnia,Artisans and craftspersons,0,0,0,CAD,NA,32000
Canada,ON,Windsor--Sarnia,"Patternmakers - textile, leather and fur products",0,0,0,CAD,NA,32000
Canada,ON,Windsor--Sarnia,Athletes,0,0,0,CAD,NA,32000
Canada,ON,Windsor--Sarnia,Coaches,0,0,0,CAD,NA,32000
Canada,ON,Windsor--Sarnia,Sports officials and referees,0,0,0,CAD,NA,32000
Canada,ON,Windsor--Sarnia,"Program leaders and instructors in recreation, sport and fitness",14000,14000,20000,CAD,2016-2017,32000
Canada,ON,Windsor--Sarnia,Retail sales supervisors,14000,17200,28740,CAD,2016-2017,32000
Canada,ON,Windsor--Sarnia,Technical sales specialists - wholesale trade,14000,24040,43270,CAD,2016-2017,32000
Canada,ON,Windsor--Sarnia,Retail and wholesale buyers,0,0,0,CAD,NA,32000
Canada,ON,Windsor--Sarnia,Insurance agents and brokers,0,0,0,CAD,NA,32000
Canada,ON,Windsor--Sarnia,Real estate agents and salespersons,29557000,49264000,130921000,CAD,2016,32000
Canada,ON,Windsor--Sarnia,Financial sales representatives,0,0,0,CAD,NA,32000
Canada,ON,Windsor--Sarnia,Food service supervisors,14000,14000,19000,CAD,2016-2017,32000
Canada,ON,Windsor--Sarnia,Executive housekeepers,0,0,0,CAD,NA,32000
Canada,ON,Windsor--Sarnia,"Accommodation, travel, tourism and related services supervisors",14000,23080,34630,CAD,2016-2017,32000
Canada,ON,Windsor--Sarnia,Customer and information services supervisors,0,0,0,CAD,NA,32000
Canada,ON,Windsor--Sarnia,Cleaning supervisors,14000,20000,35160,CAD,2016-2017,32000
Canada,ON,Windsor--Sarnia,Other services supervisors,14000,16610,34000,CAD,2016-2017,32000
Canada,ON,Windsor--Sarnia,Chefs,14000,16000,28130,CAD,2016-2017,32000
Canada,ON,Windsor--Sarnia,Cooks,14000,14000,17000,CAD,2016-2017,32000
Canada,ON,Windsor--Sarnia,"Butchers, meat cutters and fishmongers - retail and wholesale",14000,14000,20000,CAD,2016-2017,32000
Canada,ON,Windsor--Sarnia,Bakers,14000,14000,14760,CAD,2016-2017,32000
Canada,ON,Windsor--Sarnia,Hairstylists and barbers,0,0,0,CAD,NA,32000
Canada,ON,Windsor--Sarnia,"Tailors, dressmakers, furriers and milliners",14000,15000,23000,CAD,2016-2017,32000
Canada,ON,Windsor--Sarnia,Shoe repairers and shoemakers,0,0,0,CAD,NA,32000
Canada,ON,Windsor--Sarnia,"Jewellers, jewellery and watch repairers and related occupations",0,0,0,CAD,NA,32000
Canada,ON,Windsor--Sarnia,Upholsterers,0,0,0,CAD,NA,32000
Canada,ON,Windsor--Sarnia,Funeral directors and embalmers,14000,16830,33650,CAD,2016-2017,32000
Canada,ON,Windsor--Sarnia,Sales and account representatives - wholesale trade (non-technical),14000,22000,40750,CAD,2016-2017,32000
Canada,ON,Windsor--Sarnia,Retail salespersons,14000,14000,25000,CAD,2016-2017,32000
Canada,ON,Windsor--Sarnia,Maîtres d'hôtel and hosts/hostesses,0,0,0,CAD,NA,32000
Canada,ON,Windsor--Sarnia,Bartenders,14000,14000,19000,CAD,2016-2017,32000
Canada,ON,Windsor--Sarnia,Food and beverage servers,14000,14000,18000,CAD,2016-2017,32000
Canada,ON,Windsor--Sarnia,Travel counsellors,14000,17000,27470,CAD,2016-2017,32000
Canada,ON,Windsor--Sarnia,Pursers and flight attendants,0,0,0,CAD,NA,32000
Canada,ON,Windsor--Sarnia,Airline ticket and service agents,0,0,0,CAD,NA,32000
Canada,ON,Windsor--Sarnia,"Ground and water transport ticket agents, cargo service representatives and related clerks",14000,14500,22630,CAD,2016-2017,32000
Canada,ON,Windsor--Sarnia,Hotel front desk clerks,14000,14200,21000,CAD,2016-2017,32000
Canada,ON,Windsor--Sarnia,Tour and travel guides,0,0,0,CAD,NA,32000
Canada,ON,Windsor--Sarnia,Outdoor sport and recreational guides,0,0,0,CAD,NA,32000
Canada,ON,Windsor--Sarnia,Casino occupations,14000,20000,25000,CAD,2016-2017,32000
Canada,ON,Windsor--Sarnia,Security guards and related security service occupations,14000,16000,23000,CAD,2016-2017,32000
Canada,ON,Windsor--Sarnia,Customer services representatives - financial institutions,14000,16000,25300,CAD,2016-2017,32000
Canada,ON,Windsor--Sarnia,Other customer and information services representatives,14000,15000,28410,CAD,2016-2017,32000
Canada,ON,Windsor--Sarnia,"Image, social and other personal consultants",0,0,0,CAD,NA,32000
Canada,ON,Windsor--Sarnia,"Estheticians, electrologists and related occupations",14000,14000,21790,CAD,2016-2017,32000
Canada,ON,Windsor--Sarnia,Pet groomers and animal care workers,14000,14000,16000,CAD,2016-2017,32000
Canada,ON,Windsor--Sarnia,Other personal service occupations,0,0,0,CAD,NA,32000
Canada,ON,Windsor--Sarnia,Cashiers,14000,14000,14000,CAD,2016-2017,32000
Canada,ON,Windsor--Sarnia,Service station attendants,14000,14000,15000,CAD,2016-2017,32000
Canada,ON,Windsor--Sarnia,"Store shelf stockers, clerks and order fillers",14000,14000,20000,CAD,2016-2017,32000
Canada,ON,Windsor--Sarnia,Other sales related occupations,14000,14000,24000,CAD,2016-2017,32000
Canada,ON,Windsor--Sarnia,"Food counter attendants, kitchen helpers and related support occupations",14000,14000,14600,CAD,2016-2017,32000
Canada,ON,Windsor--Sarnia,"Support occupations in accommodation, travel and facilities set-up services",0,0,0,CAD,NA,32000
Canada,ON,Windsor--Sarnia,"Operators and attendants in amusement, recreation and sport",14000,14000,19820,CAD,2016-2017,32000
Canada,ON,Windsor--Sarnia,Light duty cleaners,14000,15000,21800,CAD,2016-2017,32000
Canada,ON,Windsor--Sarnia,Specialized cleaners,14000,14000,20190,CAD,2016-2017,32000
Canada,ON,Windsor--Sarnia,"Janitors, caretakers and building superintendents",14000,16890,27100,CAD,2016-2017,32000
Canada,ON,Windsor--Sarnia,"Dry cleaning, laundry and related occupations",14000,15000,19660,CAD,2016-2017,32000
Canada,ON,Windsor--Sarnia,"Other service support occupations, n.e.c.",14000,14000,23000,CAD,2016-2017,32000
Canada,ON,Windsor--Sarnia,"Contractors and supervisors, machining, metal forming, shaping and erecting trades and related occupations",14000,30000,48080,CAD,2016-2017,32000
Canada,ON,Windsor--Sarnia,"Contractors and supervisors, electrical trades and telecommunications occupations",25000,35840,50480,CAD,2016-2017,32000
Canada,ON,Windsor--Sarnia,"Contractors and supervisors, pipefitting trades",36540,48760,56030,CAD,2016-2017,32000
Canada,ON,Windsor--Sarnia,"Contractors and supervisors, carpentry trades",19680,28000,43490,CAD,2016-2017,32000
Canada,ON,Windsor--Sarnia,"Contractors and supervisors, other construction trades, installers, repairers and servicers",19230,30000,49750,CAD,2016-2017,32000
Canada,ON,Windsor--Sarnia,Machinists and machining and tooling inspectors,0,0,0,CAD,NA,32000
Canada,ON,Windsor--Sarnia,Tool and die makers,14000,24000,37000,CAD,2016-2017,32000
Canada,ON,Windsor--Sarnia,Sheet metal workers,21000,31000,40000,CAD,2016-2017,32000
Canada,ON,Windsor--Sarnia,Boilermakers,24310,40680,45000,CAD,2016-2017,32000
Canada,ON,Windsor--Sarnia,Structural metal and platework fabricators and fitters,15500,22000,28380,CAD,2016-2017,32000
Canada,ON,Windsor--Sarnia,Ironworkers,0,0,0,CAD,NA,32000
Canada,ON,Windsor--Sarnia,Welders and related machine operators,15000,22000,35000,CAD,2016-2017,32000
Canada,ON,Windsor--Sarnia,Electricians (except industrial and power system),14000,31870,48000,CAD,2016-2017,32000
Canada,ON,Windsor--Sarnia,Industrial electricians,20000,32000,40250,CAD,2016-2017,32000
Canada,ON,Windsor--Sarnia,Power system electricians,0,0,0,CAD,NA,32000
Canada,ON,Windsor--Sarnia,Electrical power line and cable workers,18000,37420,44860,CAD,2016-2017,32000
Canada,ON,Windsor--Sarnia,Telecommunications line and cable workers,0,0,0,CAD,NA,32000
Canada,ON,Windsor--Sarnia,Telecommunications installation and repair workers,0,0,0,CAD,NA,32000
Canada,ON,Windsor--Sarnia,Cable television service and maintenance technicians,0,0,0,CAD,NA,32000
Canada,ON,Windsor--Sarnia,Plumbers,15000,28000,44090,CAD,2016-2017,32000
Canada,ON,Windsor--Sarnia,"Steamfitters, pipefitters and sprinkler system installers",18000,36000,49500,CAD,2016-2017,32000
Canada,ON,Windsor--Sarnia,Gas fitters,0,0,0,CAD,NA,32000
Canada,ON,Windsor--Sarnia,Carpenters,15000,22000,38140,CAD,2016-2017,32000
Canada,ON,Windsor--Sarnia,Cabinetmakers,15000,19000,28000,CAD,2016-2017,32000
Canada,ON,Windsor--Sarnia,Bricklayers,0,0,0,CAD,NA,32000
Canada,ON,Windsor--Sarnia,Concrete finishers,0,0,0,CAD,NA,32000
Canada,ON,Windsor--Sarnia,Tilesetters,0,0,0,CAD,NA,32000
Canada,ON,Windsor--Sarnia,"Plasterers, drywall installers and finishers and lathers",0,0,0,CAD,NA,32000
Canada,ON,Windsor--Sarnia,Roofers and shinglers,15000,20000,25260,CAD,2016-2017,32000
Canada,ON,Windsor--Sarnia,Glaziers,16500,20000,27000,CAD,2016-2017,32000
Canada,ON,Windsor--Sarnia,Insulators,0,0,0,CAD,NA,32000
Canada,ON,Windsor--Sarnia,Painters and decorators (except interior decorators),14000,20000,28000,CAD,2016-2017,32000
Canada,ON,Windsor--Sarnia,Floor covering installers,0,0,0,CAD,NA,32000
Canada,ON,Windsor--Sarnia,"Contractors and supervisors, mechanic trades",18000,32840,48080,CAD,2016-2017,32000
Canada,ON,Windsor--Sarnia,"Contractors and supervisors, heavy equipment operator crews",0,0,0,CAD,NA,32000
Canada,ON,Windsor--Sarnia,"Supervisors, printing and related occupations",0,0,0,CAD,NA,32000
Canada,ON,Windsor--Sarnia,"Supervisors, railway transport operations",0,0,0,CAD,NA,32000
Canada,ON,Windsor--Sarnia,"Supervisors, motor transport and other ground transit operators",15560,28000,49000,CAD,2016-2017,32000
Canada,ON,Windsor--Sarnia,Construction millwrights and industrial mechanics,20000,32000,44000,CAD,2016-2017,32000
Canada,ON,Windsor--Sarnia,Heavy-duty equipment mechanics,14500,27000,40870,CAD,2016-2017,32000
Canada,ON,Windsor--Sarnia,Refrigeration and air conditioning mechanics,16500,29000,45000,CAD,2016-2017,32000
Canada,ON,Windsor--Sarnia,Railway carmen/women,16000,32000,35000,CAD,2016-2017,32000
Canada,ON,Windsor--Sarnia,Aircraft mechanics and aircraft inspectors,0,0,0,CAD,NA,32000
Canada,ON,Windsor--Sarnia,Machine fitters,0,0,0,CAD,NA,32000
Canada,ON,Windsor--Sarnia,Elevator constructors and mechanics,0,0,0,CAD,NA,32000
Canada,ON,Windsor--Sarnia,"Automotive service technicians, truck and bus mechanics and mechanical repairers",0,0,0,CAD,NA,32000
Canada,ON,Windsor--Sarnia,Motor vehicle body repairers,14000,21000,30580,CAD,2016-2017,32000
Canada,ON,Windsor--Sarnia,Oil and solid fuel heating mechanics,0,0,0,CAD,NA,32000
Canada,ON,Windsor--Sarnia,Appliance servicers and repairers,0,0,0,CAD,NA,32000
Canada,ON,Windsor--Sarnia,Electrical mechanics,0,0,0,CAD,NA,32000
Canada,ON,Windsor--Sarnia,"Motorcycle, all-terrain vehicle and other related mechanics",14750,24000,35000,CAD,2016-2017,32000
Canada,ON,Windsor--Sarnia,Other small engine and small equipment repairers,0,0,0,CAD,NA,32000
Canada,ON,Windsor--Sarnia,Railway and yard locomotive engineers,0,0,0,CAD,NA,32000
Canada,ON,Windsor--Sarnia,Railway conductors and brakemen/women,0,0,0,CAD,NA,32000
Canada,ON,Windsor--Sarnia,Crane operators,0,0,0,CAD,NA,32000
Canada,ON,Windsor--Sarnia,"Drillers and blasters - surface mining, quarrying and construction",0,0,0,CAD,NA,32000
Canada,ON,Windsor--Sarnia,Water well drillers,0,0,0,CAD,NA,32000
Canada,ON,Windsor--Sarnia,Printing press operators,15000,25000,31000,CAD,2016-2017,32000
Canada,ON,Windsor--Sarnia,"Other trades and related occupations, n.e.c.",17000,27000,35000,CAD,2016-2017,32000
Canada,ON,Windsor--Sarnia,Residential and commercial installers and servicers,14000,19000,30000,CAD,2016-2017,32000
Canada,ON,Windsor--Sarnia,Waterworks and gas maintenance workers,0,0,0,CAD,NA,32000
Canada,ON,Windsor--Sarnia,Pest controllers and fumigators,0,0,0,CAD,NA,32000
Canada,ON,Windsor--Sarnia,Other repairers and servicers,14000,20000,32750,CAD,2016-2017,32000
Canada,ON,Windsor--Sarnia,Longshore workers,0,0,0,CAD,NA,32000
Canada,ON,Windsor--Sarnia,Material handlers,14000,18000,33000,CAD,2016-2017,32000
Canada,ON,Windsor--Sarnia,Transport truck drivers,14000,19780,30000,CAD,2016-2017,32000
Canada,ON,Windsor--Sarnia,"Bus drivers, subway operators and other transit operators",0,0,0,CAD,NA,32000
Canada,ON,Windsor--Sarnia,Taxi and limousine drivers and chauffeurs,14000,14000,27000,CAD,2016-2017,32000
Canada,ON,Windsor--Sarnia,Delivery and courier service drivers,14000,17000,29240,CAD,2016-2017,32000
Canada,ON,Windsor--Sarnia,Heavy equipment operators (except crane),17000,26000,37790,CAD,2016-2017,32000
Canada,ON,Windsor--Sarnia,Public works maintenance equipment operators and related workers,18000,25000,30000,CAD,2016-2017,32000
Canada,ON,Windsor--Sarnia,Railway yard and track maintenance workers,17000,27900,34070,CAD,2016-2017,32000
Canada,ON,Windsor--Sarnia,Water transport deck and engine room crew,17000,23760,30000,CAD,2016-2017,32000
Canada,ON,Windsor--Sarnia,Boat and cable ferry operators and related occupations,0,0,0,CAD,NA,32000
Canada,ON,Windsor--Sarnia,Air transport ramp attendants,0,0,0,CAD,NA,32000
Canada,ON,Windsor--Sarnia,Other automotive mechanical installers and servicers,14000,14000,23500,CAD,2016-2017,32000
Canada,ON,Windsor--Sarnia,Construction trades helpers and labourers,14000,19000,31890,CAD,2016-2017,32000
Canada,ON,Windsor--Sarnia,Other trades helpers and labourers,14000,18450,26890,CAD,2016-2017,32000
Canada,ON,Windsor--Sarnia,Public works and maintenance labourers,14000,22490,28190,CAD,2016-2017,32000
Canada,ON,Windsor--Sarnia,Railway and motor transport labourers,14000,15000,24000,CAD,2016-2017,32000
Canada,ON,Windsor--Sarnia,"Supervisors, logging and forestry",0,0,0,CAD,NA,32000
Canada,ON,Windsor--Sarnia,"Supervisors, mining and quarrying",0,0,0,CAD,NA,32000
Canada,ON,Windsor--Sarnia,"Contractors and supervisors, oil and gas drilling and services",0,0,0,CAD,NA,32000
Canada,ON,Windsor--Sarnia,Underground production and development miners,0,0,0,CAD,NA,32000
Canada,ON,Windsor--Sarnia,"Oil and gas well drillers, servicers, testers and related workers",0,0,0,CAD,NA,32000
Canada,ON,Windsor--Sarnia,Logging machinery operators,0,0,0,CAD,NA,32000
Canada,ON,Windsor--Sarnia,"Agricultural service contractors, farm supervisors and specialized livestock workers",0,0,0,CAD,NA,32000
Canada,ON,Windsor--Sarnia,"Contractors and supervisors, landscaping, grounds maintenance and horticulture services",15000,21330,33110,CAD,2016-2017,32000
Canada,ON,Windsor--Sarnia,Fishing masters and officers,0,0,0,CAD,NA,32000
Canada,ON,Windsor--Sarnia,Fishermen/women,0,0,0,CAD,NA,32000
Canada,ON,Windsor--Sarnia,Underground mine service and support workers,0,0,0,CAD,NA,32000
Canada,ON,Windsor--Sarnia,Oil and gas well drilling and related workers and services operators,0,0,0,CAD,NA,32000
Canada,ON,Windsor--Sarnia,Chain saw and skidder operators,0,0,0,CAD,NA,32000
Canada,ON,Windsor--Sarnia,Silviculture and forestry workers,0,0,0,CAD,NA,32000
Canada,ON,Windsor--Sarnia,General farm workers,0,0,0,CAD,NA,32000
Canada,ON,Windsor--Sarnia,Nursery and greenhouse workers,14000,14500,19000,CAD,2016-2017,32000
Canada,ON,Windsor--Sarnia,Fishing vessel deckhands,0,0,0,CAD,NA,32000
Canada,ON,Windsor--Sarnia,Trappers and hunters,0,0,0,CAD,NA,32000
Canada,ON,Windsor--Sarnia,Harvesting labourers,14000,14000,21250,CAD,2016-2017,32000
Canada,ON,Windsor--Sarnia,Landscaping and grounds maintenance labourers,14000,15000,26260,CAD,2016-2017,32000
Canada,ON,Windsor--Sarnia,Aquaculture and marine harvest labourers,0,0,0,CAD,NA,32000
Canada,ON,Windsor--Sarnia,Mine labourers,0,0,0,CAD,NA,32000
Canada,ON,Windsor--Sarnia,"Oil and gas drilling, servicing and related labourers",0,0,0,CAD,NA,32000
Canada,ON,Windsor--Sarnia,Logging and forestry labourers,0,0,0,CAD,NA,32000
Canada,ON,Windsor--Sarnia,"Supervisors, mineral and metal processing",0,0,0,CAD,NA,32000
Canada,ON,Windsor--Sarnia,"Supervisors, petroleum, gas and chemical processing and utilities",0,0,0,CAD,NA,32000
Canada,ON,Windsor--Sarnia,"Supervisors, food, beverage and associated products processing",15500,27780,38460,CAD,2016-2017,32000
Canada,ON,Windsor--Sarnia,"Supervisors, plastic and rubber products manufacturing",0,0,0,CAD,NA,32000
Canada,ON,Windsor--Sarnia,"Supervisors, forest products processing",0,0,0,CAD,NA,32000
Canada,ON,Windsor--Sarnia,"Supervisors, textile, fabric, fur and leather products processing and manufacturing",0,0,0,CAD,NA,32000
Canada,ON,Windsor--Sarnia,"Supervisors, motor vehicle assembling",0,0,0,CAD,NA,32000
Canada,ON,Windsor--Sarnia,"Supervisors, electronics manufacturing",0,0,0,CAD,NA,32000
Canada,ON,Windsor--Sarnia,"Supervisors, electrical products manufacturing",0,0,0,CAD,NA,32000
Canada,ON,Windsor--Sarnia,"Supervisors, furniture and fixtures manufacturing",0,0,0,CAD,NA,32000
Canada,ON,Windsor--Sarnia,"Supervisors, other mechanical and metal products manufacturing",14000,25000,33650,CAD,2016-2017,32000
Canada,ON,Windsor--Sarnia,"Supervisors, other products manufacturing and assembly",0,0,0,CAD,NA,32000
Canada,ON,Windsor--Sarnia,"Central control and process operators, mineral and metal processing",0,0,0,CAD,NA,32000
Canada,ON,Windsor--Sarnia,"Petroleum, gas and chemical process operators",16750,35000,60100,CAD,2016-2017,32000
Canada,ON,Windsor--Sarnia,"Pulping, papermaking and coating control operators",0,0,0,CAD,NA,32000
Canada,ON,Windsor--Sarnia,Power engineers and power systems operators,19000,35000,44000,CAD,2016-2017,32000
Canada,ON,Windsor--Sarnia,Water and waste treatment plant operators,14000,28000,38000,CAD,2016-2017,32000
Canada,ON,Windsor--Sarnia,"Machine operators, mineral and metal processing",0,0,0,CAD,NA,32000
Canada,ON,Windsor--Sarnia,Foundry workers,0,0,0,CAD,NA,32000
Canada,ON,Windsor--Sarnia,Glass forming and finishing machine operators and glass cutters,0,0,0,CAD,NA,32000
Canada,ON,Windsor--Sarnia,"Concrete, clay and stone forming operators",0,0,0,CAD,NA,32000
Canada,ON,Windsor--Sarnia,"Inspectors and testers, mineral and metal processing",0,0,0,CAD,NA,32000
Canada,ON,Windsor--Sarnia,Metalworking and forging machine operators,0,0,0,CAD,NA,32000
Canada,ON,Windsor--Sarnia,Machining tool operators,14600,22880,30290,CAD,2016-2017,32000
Canada,ON,Windsor--Sarnia,Other metal products machine operators,14000,18500,30000,CAD,2016-2017,32000
Canada,ON,Windsor--Sarnia,Chemical plant machine operators,18000,24000,36500,CAD,2016-2017,32000
Canada,ON,Windsor--Sarnia,Plastics processing machine operators,0,0,0,CAD,NA,32000
Canada,ON,Windsor--Sarnia,Rubber processing machine operators and related workers,0,0,0,CAD,NA,32000
Canada,ON,Windsor--Sarnia,Sawmill machine operators,0,0,0,CAD,NA,32000
Canada,ON,Windsor--Sarnia,Pulp mill machine operators,0,0,0,CAD,NA,32000
Canada,ON,Windsor--Sarnia,Papermaking and finishing machine operators,0,0,0,CAD,NA,32000
Canada,ON,Windsor--Sarnia,Other wood processing machine operators,0,0,0,CAD,NA,32000
Canada,ON,Windsor--Sarnia,Paper converting machine operators,0,0,0,CAD,NA,32000
Canada,ON,Windsor--Sarnia,Lumber graders and other wood processing inspectors and graders,0,0,0,CAD,NA,32000
Canada,ON,Windsor--Sarnia,Woodworking machine operators,0,0,0,CAD,NA,32000
Canada,ON,Windsor--Sarnia,"Textile fibre and yarn, hide and pelt processing machine operators and workers",0,0,0,CAD,NA,32000
Canada,ON,Windsor--Sarnia,"Weavers, knitters and other fabric making occupations",14000,15000,22500,CAD,2016-2017,32000
Canada,ON,Windsor--Sarnia,"Fabric, fur and leather cutters",0,0,0,CAD,NA,32000
Canada,ON,Windsor--Sarnia,Industrial sewing machine operators,0,0,0,CAD,NA,32000
Canada,ON,Windsor--Sarnia,"Inspectors and graders, textile, fabric, fur and leather products manufacturing",0,0,0,CAD,NA,32000
Canada,ON,Windsor--Sarnia,"Process control and machine operators, food, beverage and associated products processing",0,0,0,CAD,NA,32000
Canada,ON,Windsor--Sarnia,"Industrial butchers and meat cutters, poultry preparers and related workers",0,0,0,CAD,NA,32000
Canada,ON,Windsor--Sarnia,Fish and seafood plant workers,0,0,0,CAD,NA,32000
Canada,ON,Windsor--Sarnia,"Testers and graders, food, beverage and associated products processing",0,0,0,CAD,NA,32000
Canada,ON,Windsor--Sarnia,Plateless printing equipment operators,14000,22500,26710,CAD,2016-2017,32000
Canada,ON,Windsor--Sarnia,"Camera, platemaking and other prepress occupations",0,0,0,CAD,NA,32000
Canada,ON,Windsor--Sarnia,Binding and finishing machine operators,0,0,0,CAD,NA,32000
Canada,ON,Windsor--Sarnia,Photographic and film processors,0,0,0,CAD,NA,32000
Canada,ON,Windsor--Sarnia,Aircraft assemblers and aircraft assembly inspectors,0,0,0,CAD,NA,32000
Canada,ON,Windsor--Sarnia,"Motor vehicle assemblers, inspectors and testers",16480,25000,35220,CAD,2016-2017,32000
Canada,ON,Windsor--Sarnia,"Electronics assemblers, fabricators, inspectors and testers",0,0,0,CAD,NA,32000
Canada,ON,Windsor--Sarnia,"Assemblers and inspectors, electrical appliance, apparatus and equipment manufacturing",0,0,0,CAD,NA,32000
Canada,ON,Windsor--Sarnia,"Assemblers, fabricators and inspectors, industrial electrical motors and transformers",0,0,0,CAD,NA,32000
Canada,ON,Windsor--Sarnia,Mechanical assemblers and inspectors,0,0,0,CAD,NA,32000
Canada,ON,Windsor--Sarnia,"Machine operators and inspectors, electrical apparatus manufacturing",0,0,0,CAD,NA,32000
Canada,ON,Windsor--Sarnia,Boat assemblers and inspectors,0,0,0,CAD,NA,32000
Canada,ON,Windsor--Sarnia,Furniture and fixture assemblers and inspectors,0,0,0,CAD,NA,32000
Canada,ON,Windsor--Sarnia,Other wood products assemblers and inspectors,14000,16000,22500,CAD,2016-2017,32000
Canada,ON,Windsor--Sarnia,Furniture finishers and refinishers,0,0,0,CAD,NA,32000
Canada,ON,Windsor--Sarnia,"Plastic products assemblers, finishers and inspectors",14000,16650,20250,CAD,2016-2017,32000
Canada,ON,Windsor--Sarnia,"Industrial painters, coaters and metal finishing process operators",0,0,0,CAD,NA,32000
Canada,ON,Windsor--Sarnia,"Other products assemblers, finishers and inspectors",14000,18720,21500,CAD,2016-2017,32000
Canada,ON,Windsor--Sarnia,Labourers in mineral and metal processing,0,0,0,CAD,NA,32000
Canada,ON,Windsor--Sarnia,Labourers in metal fabrication,14000,17500,25000,CAD,2016-2017,32000
Canada,ON,Windsor--Sarnia,Labourers in chemical products processing and utilities,14520,23560,32950,CAD,2016-2017,32000
Canada,ON,Windsor--Sarnia,"Labourers in wood, pulp and paper processing",0,0,0,CAD,NA,32000
Canada,ON,Windsor--Sarnia,Labourers in rubber and plastic products manufacturing,0,0,0,CAD,NA,32000
Canada,ON,Windsor--Sarnia,Labourers in textile processing,0,0,0,CAD,NA,32000
Canada,ON,Windsor--Sarnia,"Labourers in food, beverage and associated products processing",0,0,0,CAD,NA,32000
Canada,ON,Windsor--Sarnia,Labourers in fish and seafood processing,14000,14530,19500,CAD,2016-2017,32000
Canada,ON,Windsor--Sarnia,"Other labourers in processing, manufacturing and utilities",14000,15000,34000,CAD,2016-2017,32000
Canada,QC,Abitibi-Témiscamingue,Legislators,0,0,0,CAD,NA,24000
Canada,QC,Abitibi-Témiscamingue,Senior government managers and officials,0,0,0,CAD,NA,24000
Canada,QC,Abitibi-Témiscamingue,"Senior managers - financial, communications and other business services",0,0,0,CAD,NA,24000
Canada,QC,Abitibi-Témiscamingue,"Senior managers - health, education, social and community services and membership organizations",0,0,0,CAD,NA,24000
Canada,QC,Abitibi-Témiscamingue,"Senior managers - trade, broadcasting and other services, n.e.c.",0,0,0,CAD,NA,24000
Canada,QC,Abitibi-Témiscamingue,"Senior managers - construction, transportation, production and utilities",0,0,0,CAD,NA,24000
Canada,QC,Abitibi-Témiscamingue,Financial managers,24000,38970,64100,CAD,2016-2017,24000
Canada,QC,Abitibi-Témiscamingue,Human resources managers,20420,40000,69230,CAD,2016-2017,24000
Canada,QC,Abitibi-Témiscamingue,Purchasing managers,0,0,0,CAD,NA,24000
Canada,QC,Abitibi-Témiscamingue,Other administrative services managers,18460,28210,77140,CAD,2016-2017,24000
Canada,QC,Abitibi-Témiscamingue,"Insurance, real estate and financial brokerage managers",0,0,0,CAD,NA,24000
Canada,QC,Abitibi-Témiscamingue,"Banking, credit and other investment managers",25640,43590,64100,CAD,2016-2017,24000
Canada,QC,Abitibi-Témiscamingue,"Advertising, marketing and public relations managers",0,0,0,CAD,NA,24000
Canada,QC,Abitibi-Témiscamingue,Other business services managers,0,0,0,CAD,NA,24000
Canada,QC,Abitibi-Témiscamingue,Telecommunication carriers managers,0,0,0,CAD,NA,24000
Canada,QC,Abitibi-Témiscamingue,Postal and courier services managers,0,0,0,CAD,NA,24000
Canada,QC,Abitibi-Témiscamingue,Engineering managers,0,0,0,CAD,NA,24000
Canada,QC,Abitibi-Témiscamingue,Architecture and science managers,0,0,0,CAD,NA,24000
Canada,QC,Abitibi-Témiscamingue,Computer and information systems managers,0,0,0,CAD,NA,24000
